Identificador,tipo_grafo,RMSE,MAE,R2
GCRN_k1_h256_lags14_out2_alpha0.01,grafo_original,584.9986965281453,7.080847819619342,0.0347046872711661
GCLSTM_k1_h256_lags14_out2_alpha0.01,grafo_original,586.833119990549,7.131754302020802,0.0286418041386146
LSTM_k1_h256_lags14_out2_alpha0.01,grafo_original,609.1320525764269,19.20231794268766,-0.0465874752730712
GCRN_k1_h256_lags8_out4_alpha0.01,grafo_original,584.6963465253941,7.133030606398246,0.017463685975
GCLSTM_k1_h256_lags8_out4_alpha0.01,grafo_original,586.254145174704,7.431432130357818,0.0122212179953257
LSTM_k1_h256_lags8_out4_alpha0.01,grafo_original,597.3614256757098,16.344117772297558,-0.0255628239701816
GCRN_k1_h256_lags6_out3_alpha0.01,grafo_original,583.2141588622035,7.356482727213461,0.0226008400464754
GCLSTM_k1_h256_lags6_out3_alpha0.01,grafo_original,585.1384090899008,7.598214760253526,0.0161402594383336
LSTM_k1_h256_lags6_out3_alpha0.01,grafo_original,598.5626613849583,14.71527074847971,-0.0295204937315188
GCRN_k1_h256_lags13_out3_alpha0.01,grafo_original,586.0360007807527,6.966667204681147,0.0221125014546509
GCLSTM_k1_h256_lags13_out3_alpha0.01,grafo_original,587.6962499905218,7.083392332352611,0.016564135857396
LSTM_k1_h256_lags13_out3_alpha0.01,grafo_original,605.4051480926234,19.7396494268084,-0.0435994470433488
GCRN_k1_h256_lags14_out9_alpha0.01,grafo_original,590.8452713809304,7.48625398847319,0.0043344699862542
GCLSTM_k1_h256_lags14_out9_alpha0.01,grafo_original,591.2074250643766,7.572833984716441,0.0031134315115864
LSTM_k1_h256_lags14_out9_alpha0.01,grafo_original,602.5577892624194,19.13605503974775,-0.0355336728620314
GCRN_k1_h256_lags4_out14_alpha0.01,grafo_original,591.3072663843129,8.651373956629255,0.0036353564531907
GCLSTM_k1_h256_lags4_out14_alpha0.01,grafo_original,591.7279029720454,8.770721423653523,0.002217289806996
LSTM_k1_h256_lags4_out14_alpha0.01,grafo_original,590.6178483900675,8.1909359527119,0.0059573565683704
GCRN_k1_h256_lags8_out14_alpha0.01,grafo_original,592.2676540477742,8.276531992588843,0.0033122562719815
GCLSTM_k1_h256_lags8_out14_alpha0.01,grafo_original,592.6135992850773,8.440366092171923,0.0021476017413046
LSTM_k1_h256_lags8_out14_alpha0.01,grafo_original,591.6925531908635,7.683809498667796,0.0052469318346596
GCRN_k1_h256_lags12_out6_alpha0.01,grafo_original,587.8969918362427,7.158117668851821,0.008379048628192
GCLSTM_k1_h256_lags12_out6_alpha0.01,grafo_original,588.520299429729,7.312079714588743,0.0062751687756778
LSTM_k1_h256_lags12_out6_alpha0.01,grafo_original,602.5453098843243,19.40877694040369,-0.0416531714634633
GCRN_k1_h256_lags9_out2_alpha0.01,grafo_original,582.2015388054667,7.163544422831448,0.0395112325786871
GCLSTM_k1_h256_lags9_out2_alpha0.01,grafo_original,584.5399258782039,7.315477917773725,0.0317802476558635
LSTM_k1_h256_lags9_out2_alpha0.01,grafo_original,602.9972498028073,16.448947240468932,-0.0303313073994082
GCRN_k1_h256_lags2_out5_alpha0.01,grafo_original,588.167294671759,8.895905928685231,0.0053498237876483
GCLSTM_k1_h256_lags2_out5_alpha0.01,grafo_original,589.1929445362649,8.772428423772585,0.0018778355548158
LSTM_k1_h256_lags2_out5_alpha0.01,grafo_original,586.3237255252682,8.878734777156735,0.0115754838148855
GCRN_k1_h256_lags4_out9_alpha0.01,grafo_original,589.4005893256274,8.27691649572714,0.0052645036548608
GCLSTM_k1_h256_lags4_out9_alpha0.01,grafo_original,590.2152420044238,8.366888151864654,0.0025128151337912
LSTM_k1_h256_lags4_out9_alpha0.01,grafo_original,588.2171113582697,7.586633977215081,0.009255274890494
GCRN_k1_h256_lags11_out8_alpha0.01,grafo_original,589.4620083551515,7.467120963485257,0.0060481324744535
GCLSTM_k1_h256_lags11_out8_alpha0.01,grafo_original,590.0921748120045,7.617408754339412,0.0039217754042859
LSTM_k1_h256_lags11_out8_alpha0.01,grafo_original,600.4417885576214,18.19454109975407,-0.0313267524043872
GCRN_k1_h256_lags6_out13_alpha0.01,grafo_original,591.2394632113615,8.320894465782084,0.0034686747531307
GCLSTM_k1_h256_lags6_out13_alpha0.01,grafo_original,591.7151124063287,8.533104797563869,0.0018646180989442
LSTM_k1_h256_lags6_out13_alpha0.01,grafo_original,590.6015079757663,7.8273492329277135,0.0056180675465746
GCRN_k1_h256_lags13_out12_alpha0.01,grafo_original,592.0127458380557,7.890851241877476,0.0030319675594362
GCLSTM_k1_h256_lags13_out12_alpha0.01,grafo_original,592.2458428001603,7.977238213270198,0.0022467633399696
LSTM_k1_h256_lags13_out12_alpha0.01,grafo_original,597.7101486152078,15.061188808039912,-0.016277228525272
GCRN_k1_h256_lags1_out11_alpha0.01,grafo_original,590.7853568965365,9.564317807160652,0.0015443031844163
GCLSTM_k1_h256_lags1_out11_alpha0.01,grafo_original,591.2091804847033,9.372854088095298,0.0001112966333767
LSTM_k1_h256_lags1_out11_alpha0.01,grafo_original,591.3726371819887,9.36758744155257,-0.0004443611189137
GCRN_k1_h256_lags9_out13_alpha0.01,grafo_original,592.0089768710483,8.160897344509774,0.0036554131684982
GCLSTM_k1_h256_lags9_out13_alpha0.01,grafo_original,592.4547277194308,8.274209742028711,0.0021544592478272
